rpmainid,Stop Date,Stop Time,Day of the Week,Age,Race,Sex,Street Number,Street Name,Police Beat
7177,02/09/2017 12:00:00 AM,720,Thu,41,Black,Female,1400,RIDGE AV,74
7176,02/09/2017 12:00:00 AM,3,Thu,28,Black,Male,300,ASBURY AV,71
7210,02/09/2017 12:00:00 AM,18,Thu,24,Black,Female,2100,GREEN BAY RD,77
7211,02/09/2017 12:00:00 AM,15,Thu,20,Black,Male,700,ASBURY AV,71
7212,02/09/2017 12:00:00 AM,444,Thu,40,White,Male,1400,CENTRAL ST,75
7213,02/09/2017 12:00:00 AM,717,Thu,22,White,Female,500,DODGE AV,71
7214,02/09/2017 12:00:00 AM,935,Thu,38,White,Male,1000,HOWARD ST,
7215,02/09/2017 12:00:00 AM,841,Thu,25,Hispanic,Male,,GROVE ST/ASBURY AV,
7216,02/09/2017 12:00:00 AM,857,Thu,24,White,Female,1700,EMERSON ST,77
7217,02/09/2017 12:00:00 AM,932,Thu,51,White,Male,1500,RIDGE AV/GROVE ST,73
7218,02/09/2017 12:00:00 AM,900,Thu,26,White,Female,900,ASHLAND AV,74
7219,02/09/2017 12:00:00 AM,736,Thu,24,White,Male,2200,CHURCH ST,74
7220,02/09/2017 12:00:00 AM,820,Thu,38,Black,Female,2400,CHURCH ST,74
7221,02/09/2017 12:00:00 AM,1120,Thu,47,White,Female,1500,OAKTON ST,71
7222,02/09/2017 12:00:00 AM,1131,Thu,61,White,Male,1800,OAKTON ST,71
7223,02/09/2017 12:00:00 AM,745,Thu,68,Black,Female,2100,CHURCH ST,74
7224,02/09/2017 12:00:00 AM,809,Thu,17,White,Male,1600,DODGE AV,74
7225,02/09/2017 12:00:00 AM,1111,Thu,22,Asian,Female,800,DAVIS ST,73
7226,02/09/2017 12:00:00 AM,1053,Thu,36,White,Male,1500,OAKTON ST,71
7227,02/09/2017 12:00:00 AM,1111,Thu,34,White,Female,1300,OAKTON ST,71
7228,02/09/2017 12:00:00 AM,1302,Thu,56,White,Male,1500,OAK AV/GROVE ST,73
7229,02/09/2017 12:00:00 AM,1302,Thu,55,White,Male,1400,ASBURY AV,74
7230,02/09/2017 12:00:00 AM,1308,Thu,25,White,Female,1400,RIDGE AV,74
7231,02/09/2017 12:00:00 AM,1628,Thu,61,White,Female,1400,OAKTON ST,71
7232,02/09/2017 12:00:00 AM,1658,Thu,27,White,Male,500,CHICAGO AV/SOUTH BL,72
7233,02/09/2017 12:00:00 AM,1517,Thu,71,White,Female,1500,CHICAGO AV,73
7234,02/09/2017 12:00:00 AM,1655,Thu,64,White,Female,1100,DAVIS ST,73
7236,02/09/2017 12:00:00 AM,2108,Thu,60,White,Male,1900,MAIN ST/DODGE AV,74
7237,02/09/2017 12:00:00 AM,2114,Thu,28,Black,Male,100,RIDGE AV,78
7238,02/09/2017 12:00:00 AM,2200,Thu,60,White,Female,2300,HOWARD ST,71
7239,02/09/2017 12:00:00 AM,2248,Thu,27,Black,Male,7600,MARSHFIELD,
7240,02/09/2017 12:00:00 AM,2316,Thu,23,White,Male,1200,LAKE ST,74
7241,02/09/2017 12:00:00 AM,2331,Thu,53,White,Male,800,SHERIDAN RD/KEDZIE ST,72
7242,02/09/2017 12:00:00 AM,2339,Thu,24,White,Male,600,GREENLEAF ST/CHICAGO AV,73
7244,02/09/2017 12:00:00 AM,2351,Thu,51,Hispanic,Female,500,CHICAGO AV/SOUTH BL,72
7246,02/09/2017 12:00:00 AM,2342,Thu,52,Black,Male,1900,DEMPSTER ST/DODGE AV,74
7248,02/09/2017 12:00:00 AM,1548,Thu,46,Hispanic,Male,900,ASHLAND AV,74
7249,02/09/2017 12:00:00 AM,1602,Thu,65,White,Female,800,HINMAN AV/KEDZIE ST,72
7250,02/09/2017 12:00:00 AM,1701,Thu,30,White,Female,1500,SAINT MARK`S CT,74
7251,02/09/2017 12:00:00 AM,1712,Thu,28,White,Male,1100,GROVE ST,73
7252,02/09/2017 12:00:00 AM,1900,Thu,48,White,Male,1900,MAPLE AV,76
7253,02/09/2017 12:00:00 AM,1909,Thu,35,White,Female,1000,CLARK ST/MAPLE AV,76
7254,02/09/2017 12:00:00 AM,2038,Thu,22,White,Female,1100,CHICAGO AV/GREENLEAF ST,73
7255,02/09/2017 12:00:00 AM,2053,Thu,23,Asian,Male,500,DEMPSTER ST,73
7209,02/08/2017 12:00:00 AM,2332,Wed,35,White,Male,2300,EMERSON ST,77
7190,02/08/2017 12:00:00 AM,1220,Wed,63,White,Male,1900,EMERSON ST,77
7191,02/08/2017 12:00:00 AM,1459,Wed,26,White,Female,1200,EMERSON ST/RIDGE AV,76
7192,02/08/2017 12:00:00 AM,1608,Wed,18,White,Female,2800,GREEN BAY RD/ISABELLA ST,
7193,02/08/2017 12:00:00 AM,1625,Wed,43,White,Male,2400,HOWARD ST/ASBURY AV,
7194,02/08/2017 12:00:00 AM,1754,Wed,41,White,Female,2600,POPLAR AV,75
7175,02/08/2017 12:00:00 AM,2051,Wed,46,White,Female,1400,LAKE ST,74
7150,02/08/2017 12:00:00 AM,40,Wed,59,Asian,Male,1700,SHERIDAN RD,73
7174,02/08/2017 12:00:00 AM,2132,Wed,36,Black,Male,1300,SIMPSON ST,76
7178,02/08/2017 12:00:00 AM,1130,Wed,52,Black,Female,1000,RIDGE AV,72
7149,02/08/2017 12:00:00 AM,209,Wed,24,Black,Male,2300,SHERIDAN RD,76
7179,02/08/2017 12:00:00 AM,1823,Wed,61,White,Female,1000,DAVIS ST,73
7148,02/08/2017 12:00:00 AM,153,Wed,33,Black,Male,7400,CLARK ST,
7147,02/08/2017 12:00:00 AM,128,Wed,20,White,Male,7400,SHERIDAN RD,
7138,02/08/2017 12:00:00 AM,22,Wed,20,Black,Female,800,HOWARD ST,78
7137,02/08/2017 12:00:00 AM,737,Wed,45,White,Male,1400,OAKTON ST,71
7114,02/08/2017 12:00:00 AM,100,Wed,61,White,Female,1100,RIDGE AV/GREENLEAF ST,73
7109,02/08/2017 12:00:00 AM,607,Wed,49,Black,Male,1300,LAKE ST,74
7180,02/08/2017 12:00:00 AM,746,Wed,31,White,Female,2000,CHURCH ST,74
7181,02/08/2017 12:00:00 AM,826,Wed,50,White,Female,1600,DODGE AV,74
7182,02/08/2017 12:00:00 AM,926,Wed,20,Asian,Female,600,RIDGE AV,71
7151,02/08/2017 12:00:00 AM,132,Wed,47,,Male,1000,FOSTER ST,76
7183,02/08/2017 12:00:00 AM,928,Wed,25,White,Male,600,RIDGE AV,71
7184,02/08/2017 12:00:00 AM,927,Wed,50,White,Male,1300,ASBURY AV,74
7185,02/08/2017 12:00:00 AM,939,Wed,38,White,Female,800,CHICAGO AV,72
7186,02/08/2017 12:00:00 AM,1035,Wed,24,Black,Female,1300,OAKTON ST/ASBURY AV,71
7187,02/08/2017 12:00:00 AM,1056,Wed,45,Black,Female,1600,OAKTON ST,71
7188,02/08/2017 12:00:00 AM,1159,Wed,62,White,Male,1000,GROVE ST,73
7189,02/08/2017 12:00:00 AM,1200,Wed,29,Black,Female,1400,OAKTON ST,71
7156,02/08/2017 12:00:00 AM,910,Wed,22,White,Male,1100,AUSTIN ST,78
7157,02/08/2017 12:00:00 AM,1010,Wed,33,White,Male,1400,RIDGE AV,74
7158,02/08/2017 12:00:00 AM,1119,Wed,53,White,Male,800,DODGE AV,71
7159,02/08/2017 12:00:00 AM,1144,Wed,83,White,Female,1700,OAKTON ST,71
7160,02/08/2017 12:00:00 AM,1207,Wed,31,Asian,Male,1700,MAPLE AV,73
7162,02/08/2017 12:00:00 AM,1545,Wed,26,White,Female,1500,CHICAGO AV/GROVE ST,73
7163,02/08/2017 12:00:00 AM,1633,Wed,45,White,Female,2500,GREEN BAY RD,75
7164,02/08/2017 12:00:00 AM,1700,Wed,19,White,Male,1800,HOVLAND CT,77
7165,02/08/2017 12:00:00 AM,1809,Wed,35,Black,Female,2000,EWING AV,75
7166,02/08/2017 12:00:00 AM,1830,Wed,26,Black,Male,1900,MAPLE AV,76
7167,02/08/2017 12:00:00 AM,1658,Wed,24,White,Male,700,CHURCH ST,73
7195,02/08/2017 12:00:00 AM,1800,Wed,18,White,Female,800,CHICAGO AV,72
7196,02/08/2017 12:00:00 AM,1831,Wed,26,White,Male,1200,GROVE ST/RIDGE AV,73
7197,02/08/2017 12:00:00 AM,1938,Wed,35,Black,Female,600,DEWEY AV,71
7198,02/08/2017 12:00:00 AM,1958,Wed,67,Black,Male,700,DODGE AV/MONROE ST,71
7199,02/08/2017 12:00:00 AM,1647,Wed,42,Black,Male,1600,WESLEY AV,74
7200,02/08/2017 12:00:00 AM,1725,Wed,54,White,Female,200,BURNHAM PL,73
7173,02/08/2017 12:00:00 AM,1548,Wed,25,Black,Female,2200,GREENWOOD ST,74
7172,02/08/2017 12:00:00 AM,1937,Wed,35,Black,Male,100,ASBURY AV,71
7171,02/08/2017 12:00:00 AM,2054,Wed,42,Black,Male,1500,SIMPSON ST,77
7170,02/08/2017 12:00:00 AM,2042,Wed,49,Asian,Female,1400,FOWLER AV,74
7169,02/08/2017 12:00:00 AM,1828,Wed,43,White,Male,1500,RIDGE AV,73
7168,02/08/2017 12:00:00 AM,1609,Wed,39,Hispanic,Male,900,ELMWOOD AV/MAIN ST,72
7102,02/08/2017 12:00:00 AM,8,Wed,58,Black,Male,100,OAKTON ST/ARNOLD PL,72
7103,02/08/2017 12:00:00 AM,22,Wed,29,Black,Female,,MAIN ST/MC CORMICK BL,
7201,02/08/2017 12:00:00 AM,1806,Wed,39,White,Female,1300,SHERIDAN RD,73
7104,02/08/2017 12:00:00 AM,106,Wed,56,White,Female,1400,DEMPSTER ST,74
7202,02/08/2017 12:00:00 AM,1856,Wed,45,Black,Male,1400,HOWARD ST,71
7155,02/08/2017 12:00:00 AM,809,Wed,18,White,Female,1700,GREY AV,77
7154,02/08/2017 12:00:00 AM,732,Wed,45,White,Female,2100,CHURCH ST,74
7153,02/08/2017 12:00:00 AM,718,Wed,35,White,Male,1100,GROVE ST,73
7203,02/08/2017 12:00:00 AM,2114,Wed,26,Asian,Male,2100,GREEN BAY RD,77
7152,02/08/2017 12:00:00 AM,41,Wed,31,White,Male,300,RIDGE AV/MULFORD ST,78
7105,02/08/2017 12:00:00 AM,139,Wed,57,Black,Male,600,SOUTH BL/CALLAN AV,72
7106,02/08/2017 12:00:00 AM,327,Wed,73,Black,Male,900,ASBURY AV,71
7204,02/08/2017 12:00:00 AM,2124,Wed,17,Black,Male,500,CUSTER AV,78
7205,02/08/2017 12:00:00 AM,2102,Wed,29,Black,Male,,JONQUIL TER/PAULINA ST,
7206,02/08/2017 12:00:00 AM,1907,Wed,44,Black,Female,100,ASBURY AV,71
7207,02/08/2017 12:00:00 AM,1844,Wed,59,White,Female,1200,GROVE ST/RIDGE AV,73
7107,02/08/2017 12:00:00 AM,452,Wed,57,Black,Male,1100,PITNER AV/GREENLEAF ST,74
7108,02/08/2017 12:00:00 AM,31,Wed,23,Hispanic,Male,700,RIDGE AV,71
7208,02/08/2017 12:00:00 AM,2315,Wed,24,White,Male,1900,OAK AV,76
7128,02/07/2017 12:00:00 AM,1308,Tue,27,White,Female,1700,MAPLE AV,73
7089,02/07/2017 12:00:00 AM,1148,Tue,18,Asian,Male,1600,DODGE AV,
7088,02/07/2017 12:00:00 AM,1314,Tue,78,White,Female,1500,RIDGE AV,73
7087,02/07/2017 12:00:00 AM,1230,Tue,57,White,Female,1100,CHURCH ST,73
7086,02/07/2017 12:00:00 AM,800,Tue,33,Black,Female,2000,CHURCH ST,74
7085,02/07/2017 12:00:00 AM,1057,Tue,39,White,Male,1800,OAKTON ST,71
7080,02/07/2017 12:00:00 AM,749,Tue,54,Black,Male,2200,CHURCH ST,74
7079,02/07/2017 12:00:00 AM,816,Tue,35,Black,Female,1600,DODGE AV,74
7054,02/07/2017 12:00:00 AM,39,Tue,28,Hispanic,Male,300,DODGE AV,71
7056,02/07/2017 12:00:00 AM,724,Tue,39,White,Female,1500,OAKTON ST,71
7064,02/07/2017 12:00:00 AM,7,Tue,24,Black,Male,100,CUSTER AV,78
7161,02/07/2017 12:00:00 AM,1801,Tue,29,Black,Male,1900,DARROW AV,77
7146,02/07/2017 12:00:00 AM,2314,Tue,51,White,Male,700,RIDGE AV/MONROE ST,72
7145,02/07/2017 12:00:00 AM,2357,Tue,24,Hispanic,Male,1900,DEMPSTER ST/DODGE AV,74
7144,02/07/2017 12:00:00 AM,2044,Tue,34,Black,Male,7700,MARSHFIELD AV,
7143,02/07/2017 12:00:00 AM,2125,Tue,31,Black,Male,600,BRUMMEL ST,
7142,02/07/2017 12:00:00 AM,2159,Tue,51,White,Male,400,SHERMAN AV/AUSTIN ST,78
7141,02/07/2017 12:00:00 AM,2135,Tue,21,White,Female,2200,OAKTON ST,71
7140,02/07/2017 12:00:00 AM,2027,Tue,32,Hispanic,Male,500,SHERIDAN RD,72
7139,02/07/2017 12:00:00 AM,1645,Tue,84,White,Male,1400,CHICAGO AV,73
7136,02/07/2017 12:00:00 AM,1912,Tue,20,Black,Male,1000,GRANT ST/RIDGE AV,76
7135,02/07/2017 12:00:00 AM,1944,Tue,36,White,Male,100,KEENEY ST/SHERIDAN RD,72
7134,02/07/2017 12:00:00 AM,1926,Tue,58,White,Female,1200,CHICAGO AV,73
7133,02/07/2017 12:00:00 AM,1927,Tue,61,Black,Male,700,HOWARD ST,
7132,02/07/2017 12:00:00 AM,1805,Tue,56,White,Male,2500,GREEN BAY RD,75
7131,02/07/2017 12:00:00 AM,1800,Tue,36,Hispanic,Male,,EMERSON/GREEN BAY,
7130,02/07/2017 12:00:00 AM,1648,Tue,44,White,Male,1000,EMERSON ST,76
7129,02/07/2017 12:00:00 AM,1620,Tue,43,White,Female,2400,CHURCH ST,77
7127,02/07/2017 12:00:00 AM,1326,Tue,66,Black,Female,1800,SHERMAN AV/ELGIN RD,76
7126,02/07/2017 12:00:00 AM,1228,Tue,37,Black,Female,1000,GROVE ST/MAPLE AV,73
7125,02/07/2017 12:00:00 AM,1044,Tue,52,Black,Female,1700,OAKTON ST,71
7124,02/07/2017 12:00:00 AM,1013,Tue,35,White,Male,1500,OAKTON ST,71
7123,02/07/2017 12:00:00 AM,738,Tue,27,Asian,Male,2400,CHURCH ST,74
7122,02/07/2017 12:00:00 AM,709,Tue,47,White,Male,1600,OAKTON ST,71
7120,02/07/2017 12:00:00 AM,821,Tue,36,White,Female,1600,SOUTH BL/FLORENCE AV,71
7119,02/07/2017 12:00:00 AM,803,Tue,21,White,Female,1800,OAKTON ST,71
7118,02/07/2017 12:00:00 AM,741,Tue,43,White,Female,1800,OAKTON ST,71
7117,02/07/2017 12:00:00 AM,808,Tue,34,Black,Female,2200,WESLEY AV/NOYES ST,
7116,02/07/2017 12:00:00 AM,820,Tue,23,White,Male,1400,NOYES ST/WESLEY AV,
7115,02/07/2017 12:00:00 AM,858,Tue,45,Asian,Male,1000,AUSTIN ST,78
7113,02/07/2017 12:00:00 AM,2321,Tue,50,Black,Male,1400,RIDGE AV/GREENWOOD ST,73
7112,02/07/2017 12:00:00 AM,1617,Tue,22,White,Male,1600,EMERSON ST,77
7111,02/07/2017 12:00:00 AM,2058,Tue,20,White,Female,0,FLORENCE AV/HOWARD ST,
7110,02/07/2017 12:00:00 AM,1521,Tue,75,White,Male,2000,LAKE ST,74
7101,02/07/2017 12:00:00 AM,2246,Tue,59,Hispanic,Male,800,LAKE ST/SHERMAN AV,73
7100,02/07/2017 12:00:00 AM,2306,Tue,60,White,Male,1900,MCCORMICK BLVD,
7099,02/07/2017 12:00:00 AM,2057,Tue,44,White,Male,1400,WESLEY AV/LAKE ST,74
7098,02/07/2017 12:00:00 AM,2001,Tue,22,Asian,Male,,DEMPSTER ST/LINCOLNWOOD DR,
7097,02/07/2017 12:00:00 AM,1821,Tue,54,Black,Male,2100,EMERSON ST,77
7096,02/07/2017 12:00:00 AM,2005,Tue,43,White,Female,7400,SHERIDAN RD,
7095,02/07/2017 12:00:00 AM,1822,Tue,23,Asian,Female,900,CHURCH ST,73
7094,02/07/2017 12:00:00 AM,1627,Tue,26,White,Female,600,SOUTH BL/CHICAGO AV,72
7093,02/07/2017 12:00:00 AM,1553,Tue,29,White,Male,1200,EMERSON ST/RAILROAD AV,
7092,02/07/2017 12:00:00 AM,1506,Tue,37,Black,Female,1100,CHURCH ST/OAK AV,76
7091,02/07/2017 12:00:00 AM,1437,Tue,26,Hispanic,Male,1400,RIDGE AV/LAKE ST,73
7090,02/07/2017 12:00:00 AM,1417,Tue,26,Black,Male,200,RIDGE AV,78
7071,02/06/2017 12:00:00 AM,1524,Mon,88,White,Male,300,DODGE AV,71
7040,02/06/2017 12:00:00 AM,1050,Mon,87,White,Male,1100,CHURCH ST/OAK AV,76
7070,02/06/2017 12:00:00 AM,1237,Mon,25,White,Male,1400,OAKTON ST,71
7036,02/06/2017 12:00:00 AM,716,Mon,33,Black,Female,700,RIDGE AV,71
7012,02/06/2017 12:00:00 AM,707,Mon,39,White,Male,1700,CHICAGO AV,76
7074,02/06/2017 12:00:00 AM,1650,Mon,55,White,Female,300,SHERIDAN RD/ROSLYN PL,
7023,02/06/2017 12:00:00 AM,807,Mon,59,White,Female,3100,CENTRAL ST,75
7021,02/06/2017 12:00:00 AM,112,Mon,23,Asian,Male,600,DARTMOUTH PL/SHERIDAN RD,76
7022,02/06/2017 12:00:00 AM,742,Mon,33,Black,Male,2900,SIMPSON ST,75
7004,02/06/2017 12:00:00 AM,46,Mon,26,Black,Female,1600,CRAIN ST/FLORENCE AV,74
7072,02/06/2017 12:00:00 AM,1520,Mon,,White,Male,800,GROVE ST,73
7051,02/06/2017 12:00:00 AM,2006,Mon,19,White,Female,2300,OAKTON ST,71
7046,02/06/2017 12:00:00 AM,1816,Mon,28,White,Male,2100,BRIDGE ST,75
7052,02/06/2017 12:00:00 AM,2016,Mon,26,Black,Female,700,OAKTON ST,78
7053,02/06/2017 12:00:00 AM,2022,Mon,17,White,Male,1200,LAKE ST/RIDGE AV,73
7034,02/06/2017 12:00:00 AM,827,Mon,45,White,Female,1500,RIDGE AV/GROVE ST,73
7037,02/06/2017 12:00:00 AM,813,Mon,34,White,Female,2000,CHURCH ST,74
7047,02/06/2017 12:00:00 AM,1900,Mon,54,White,Male,700,OAKTON ST/CUSTER AV,72
7048,02/06/2017 12:00:00 AM,1710,Mon,30,Black,Male,1100,DODGE AV/GREENLEAF ST,
7011,02/06/2017 12:00:00 AM,720,Mon,31,White,Female,1400,EMERSON ST,77
7073,02/06/2017 12:00:00 AM,1630,Mon,45,Hispanic,Male,1900,OAKTON ST,71
7075,02/06/2017 12:00:00 AM,1703,Mon,34,White,Female,800,OAKTON ST,72
7076,02/06/2017 12:00:00 AM,1637,Mon,32,White,Female,3000,GOLF RD,75
7077,02/06/2017 12:00:00 AM,1751,Mon,44,White,Female,1300,EMERSON ST,77
7049,02/06/2017 12:00:00 AM,1858,Mon,62,Black,Male,2400,MAIN ST,
7050,02/06/2017 12:00:00 AM,1925,Mon,45,Black,Female,1300,ASHLAND AV/WILDER ST,74
7082,02/06/2017 12:00:00 AM,2047,Mon,44,White,Female,2000,OAKTON ST/GREY AV,71
7055,02/06/2017 12:00:00 AM,2322,Mon,26,Black,Female,1600,CHICAGO AV,73
7057,02/06/2017 12:00:00 AM,1440,Mon,33,White,Male,1600,LAKE ST,74
7045,02/06/2017 12:00:00 AM,1821,Mon,31,White,Female,1200,RIDGE AV,
7041,02/06/2017 12:00:00 AM,740,Mon,27,White,Female,2800,SHERIDAN RD,76
7069,02/06/2017 12:00:00 AM,932,Mon,47,White,Male,GROVE,RIDGE,
7042,02/06/2017 12:00:00 AM,735,Mon,32,White,Male,2000,CHURCH ST,74
7043,02/06/2017 12:00:00 AM,1613,Mon,34,White,Male,1000,HOWARD ST,78
7044,02/06/2017 12:00:00 AM,1647,Mon,36,Black,Male,100,ASBURY AV,78
7068,02/06/2017 12:00:00 AM,853,Mon,43,White,Male,1000,AUSTIN ST,78
7058,02/06/2017 12:00:00 AM,1517,Mon,48,White,Male,1000,RIDGE AV,74
7067,02/06/2017 12:00:00 AM,836,Mon,35,White,Female,300,RIDGE AV,78
7066,02/06/2017 12:00:00 AM,758,Mon,57,White,Male,2200,CHURCH ST,74
7065,02/06/2017 12:00:00 AM,746,Mon,39,White,Female,1700,GREY AV,77
7035,02/06/2017 12:00:00 AM,708,Mon,39,Asian,Female,900,RIDGE AV,71
7063,02/06/2017 12:00:00 AM,1803,Mon,36,White,Male,300,GREENWOOD ST,73
7006,02/06/2017 12:00:00 AM,31,Mon,24,Black,Female,3200,MAIN ST,
7062,02/06/2017 12:00:00 AM,1707,Mon,54,White,Female,1400,DODGE AV/GREENWOOD ST,74
7003,02/06/2017 12:00:00 AM,29,Mon,59,Asian,Male,300,LAKE ST/FOREST AV,73
7061,02/06/2017 12:00:00 AM,1630,Mon,51,,Male,1500,CHICAGO AV,73
7060,02/06/2017 12:00:00 AM,1609,Mon,26,Black,Female,1600,RIDGE AV,73
7059,02/06/2017 12:00:00 AM,1529,Mon,48,White,Male,1000,SEWARD ST,71
7038,02/06/2017 12:00:00 AM,848,Mon,44,Black,Male,1000,AUSTIN ST,78
7039,02/06/2017 12:00:00 AM,951,Mon,60,White,Male,1600,RIDGE AV,73
7001,02/05/2017 12:00:00 AM,1758,Sun,73,White,Female,0,MARTHA LN/MC DANIEL AV,75
7009,02/05/2017 12:00:00 AM,2152,Sun,27,White,Male,1300,HOWARD ST,71
6949,02/05/2017 12:00:00 AM,144,Sun,17,Hispanic,Male,1200,CHURCH ST,74
6944,02/05/2017 12:00:00 AM,751,Sun,56,Asian,Male,300,RIDGE AV,78
7010,02/05/2017 12:00:00 AM,2213,Sun,53,Hispanic,Male,1900,GREY AV/EMERSON ST,77
6943,02/05/2017 12:00:00 AM,3,Sun,22,Black,Male,,ASBURY AV/CRAIN ST,
6942,02/05/2017 12:00:00 AM,126,Sun,24,White,Male,1300,CHICAGO AV/DEMPSTER ST,73
6941,02/05/2017 12:00:00 AM,24,Sun,57,Black,Male,800,ELGIN RD/SHERMAN AV,76
6992,02/05/2017 12:00:00 AM,218,Sun,20,Black,Male,1200,EMERSON ST/RIDGE AV,76
7028,02/05/2017 12:00:00 AM,1404,Sun,50,White,Female,1200,GROVE ST/RIDGE AV,73
6991,02/05/2017 12:00:00 AM,39,Sun,42,Black,Male,,GOLF/EWING,
7029,02/05/2017 12:00:00 AM,1531,Sun,26,White,Female,1100,HOWARD ST,
7030,02/05/2017 12:00:00 AM,1601,Sun,29,Asian,Female,1700,ORRINGTON AV,76
7031,02/05/2017 12:00:00 AM,1620,Sun,45,Black,Male,2100,HOWARD ST/ELMWOOD AV,78
7020,02/05/2017 12:00:00 AM,2252,Sun,23,Black,Male,1400,RIDGE AV/LAKE ST,73
7032,02/05/2017 12:00:00 AM,1626,Sun,33,Asian,Male,1700,HOWARD ST,
7033,02/05/2017 12:00:00 AM,1610,Sun,27,White,Female,1600,OAKTON ST,71
7013,02/05/2017 12:00:00 AM,1647,Sun,24,Black,Female,100,CLYDE AV,78
7014,02/05/2017 12:00:00 AM,1545,Sun,45,Black,Male,1000,GROVE ST,73
7015,02/05/2017 12:00:00 AM,1749,Sun,18,Hispanic,Male,1000,GROVE ST,73
7016,02/05/2017 12:00:00 AM,1642,Sun,63,Black,Male,7400,CLARK ST,
7017,02/05/2017 12:00:00 AM,1619,Sun,26,White,Female,1400,RIDGE AV/LAKE ST,73
7018,02/05/2017 12:00:00 AM,1707,Sun,55,White,Male,1500,DEMPSTER ST,74
7019,02/05/2017 12:00:00 AM,1747,Sun,30,Black,Male,1800,EMERSON ST,77
7027,02/05/2017 12:00:00 AM,1328,Sun,30,Hispanic,Female,,SHERIDAN RD/JUNEWAY TER,
7007,02/05/2017 12:00:00 AM,2137,Sun,27,Hispanic,Female,100,CHICAGO AV,
7008,02/05/2017 12:00:00 AM,2143,Sun,26,Black,Female,400,HOWARD ST,78
7005,02/05/2017 12:00:00 AM,2225,Sun,27,Black,Male,1900,MAIN ST/DODGE AV,74
7002,02/05/2017 12:00:00 AM,2350,Sun,19,White,Female,2200,FOSTER ST/HARTREY AV,77
7000,02/05/2017 12:00:00 AM,2239,Sun,26,Black,Female,1600,FOSTER ST,77
6999,02/05/2017 12:00:00 AM,1648,Sun,48,White,Male,1600,EMERSON ST,77
6998,02/05/2017 12:00:00 AM,1624,Sun,21,Black,Male,2300,HOWARD ST,71
6997,02/05/2017 12:00:00 AM,1549,Sun,56,White,Female,1200,SEWARD ST/BARTON AV,71
6996,02/05/2017 12:00:00 AM,1334,Sun,46,White,Male,,DEMPSTER ST/OAK AV,
6995,02/05/2017 12:00:00 AM,1445,Sun,35,White,Male,1400,OAK AV,73
6994,02/05/2017 12:00:00 AM,932,Sun,50,White,Female,300,DODGE AV,71
6929,02/04/2017 12:00:00 AM,1739,Sat,22,Black,Male,7600,WESTERN AV,
6930,02/04/2017 12:00:00 AM,1647,Sat,20,Black,Female,1500,MC DANIEL AV,74
6931,02/04/2017 12:00:00 AM,1813,Sat,40,Black,Male,500,DODGE AV,71
6984,02/04/2017 12:00:00 AM,2049,Sat,25,Black,Male,2000,DEWEY AV,77
6983,02/04/2017 12:00:00 AM,2024,Sat,19,White,Male,,SHERIDAN RD/JONQUIL TER,
6932,02/04/2017 12:00:00 AM,1841,Sat,31,White,Female,1500,BRUMMEL ST,71
6933,02/04/2017 12:00:00 AM,1858,Sat,29,Black,Female,1600,MONROE ST,71
6934,02/04/2017 12:00:00 AM,1913,Sat,26,White,Female,2500,OAKTON ST,71
6935,02/04/2017 12:00:00 AM,1933,Sat,35,Black,Male,1100,DODGE AV,74
6936,02/04/2017 12:00:00 AM,1742,Sat,56,Asian,Male,1000,GROVE ST,73
6937,02/04/2017 12:00:00 AM,2059,Sat,33,Black,Female,1300,HOWARD ST,
6938,02/04/2017 12:00:00 AM,2149,Sat,69,White,Female,1300,MADISON ST/ASBURY AV,71
6939,02/04/2017 12:00:00 AM,2212,Sat,55,Black,Male,1600,ASBURY AV/DAVIS ST,
6940,02/04/2017 12:00:00 AM,2152,Sat,40,White,Male,1900,HOWARD ST,
6969,02/04/2017 12:00:00 AM,11,Sat,28,White,Male,1300,MAPLE AV/DEMPSTER ST,73
6970,02/04/2017 12:00:00 AM,203,Sat,56,Asian,Male,,MAIN ST/FOREST AV,
6971,02/04/2017 12:00:00 AM,214,Sat,31,Black,Male,400,LAKE ST/JUDSON AV,
6972,02/04/2017 12:00:00 AM,1012,Sat,24,White,Female,900,CLARK ST,76
6982,02/04/2017 12:00:00 AM,1752,Sat,39,Black,Female,1500,HOWARD ST,71
6973,02/04/2017 12:00:00 AM,1353,Sat,36,White,Female,900,RIDGE AV,72
6974,02/04/2017 12:00:00 AM,1543,Sat,18,Black,Female,1900,JACKSON AV,77
6975,02/04/2017 12:00:00 AM,1624,Sat,32,Black,Female,1300,HOWARD ST,71
6976,02/04/2017 12:00:00 AM,1617,Sat,54,White,Male,1800,ASBURY AV,77
6977,02/04/2017 12:00:00 AM,1607,Sat,39,Asian,Female,1300,HOWARD ST,
6978,02/04/2017 12:00:00 AM,1655,Sat,64,White,Male,100,ASBURY AV,78
7025,02/04/2017 12:00:00 AM,2134,Sat,31,Black,Male,800,HOWARD ST,78
6990,02/04/2017 12:00:00 AM,2353,Sat,35,White,Male,1600,BENSON AV/DAVIS ST,73
6979,02/04/2017 12:00:00 AM,1646,Sat,22,Black,Male,1200,DODGE AV,74
6993,02/04/2017 12:00:00 AM,2311,Sat,31,Black,Male,2700,GREEN BAY RD/JENKS ST,75
6981,02/04/2017 12:00:00 AM,1707,Sat,31,Black,Male,1000,HOWARD ST,78
6980,02/04/2017 12:00:00 AM,1805,Sat,47,White,Male,7600,WESTERN AV,
