Accident ID (FK),Day of the Week,Accident Date,Accident Time,Accident Street Name,Direction from Intersecting Road,GEO-X,GEO-Y,Police Beat
18003519,Sat,04/28/2018,259,GREENWOOD,,0,0,
18003532,Sat,04/28/2018,1433,DEMPSTER ST,,0,0,
18003527,Sat,04/28/2018,1057,ORRINGTON AV,,0,0,
18003524,Sat,04/28/2018,1016,ORRINGTON AV,S,0,0,
18003613,Sat,04/28/2018,1000,2495 OAKTON ST,E,0,0,
18003540,Sat,04/28/2018,1929,CHICAGO AVE,,0,0,
18003489,Fri,04/27/2018,819,HOWARD ST,,0,0,
18003523,Fri,04/27/2018,1500,CLEVELAND,,0,0,
18003501,Fri,04/27/2018,1358,OAKTON,,0,0,
18003464,Thu,04/26/2018,1447,RIDGE AV,,0,0,
18003449,Thu,04/26/2018,907,MAIN ST,,0,0,
18003452,Thu,04/26/2018,938,RIDGE AV,,0,0,
18003508,Thu,04/26/2018,1730,EMERSON,,0,0,
18003477,Thu,04/26/2018,1843,GREEN BAY RD,,0,0,
18003468,Thu,04/26/2018,1420,RIDGE,,0,0,
18003465,Thu,04/26/2018,1453,DAVIS ST,,0,0,
18003459,Thu,04/26/2018,1233,ASBURY AV,,0,0,
18003416,Wed,04/25/2018,812,MAIN,,0,0,
18003440,Wed,04/25/2018,1816,DEMPSTER ST,,0,0,
18003435,Wed,04/25/2018,1656,OAKTON ST,W,0,0,
18003429,Wed,04/25/2018,1330,ASHLAND AV,,0,0,
18003420,Wed,04/25/2018,817,MADISON ST,,0,0,
18003410,Tue,04/24/2018,2158,DEMPSTER ST,,0,0,
18003402,Tue,04/24/2018,1716,MAIN ST,,0,0,
18003397,Tue,04/24/2018,1459,ASBURY,,0,0,
18003396,Tue,04/24/2018,1524,MAPLE AV,,0,0,
18003417,Tue,04/24/2018,1742,ASBURY,,0,0,
18003355,Mon,04/23/2018,1255,OAKTON  ST,W,0,0,
18003372,Mon,04/23/2018,1757,DODGE,,0,0,
18003370,Mon,04/23/2018,1751,RIDGE AV,,0,0,
18003365,Mon,04/23/2018,1605,MAIN ST,,0,0,
18003364,Mon,04/23/2018,1605,MAIN ST,,0,0,
18003359,Mon,04/23/2018,1503,HOWARD ST,,0,0,
18003348,Mon,04/23/2018,923,934 ASBURY AV,,0,0,
18003380,Mon,04/23/2018,2104,EMERSON ST,,0,0,
18003347,Mon,04/23/2018,804,LAKE ST,,0,0,
18003374,Mon,04/23/2018,1908,ELGIN RD,,0,0,
18003331,Sun,04/22/2018,1446,HOWARD ST,,0,0,
18003327,Sun,04/22/2018,600,SIMPSON ST,,0,0,
18003325,Sun,04/22/2018,830,OAKTON ST,,0,0,
18003308,Sat,04/21/2018,1313,JUDSON AV,,0,0,
18003297,Sat,04/21/2018,856,HURD,,0,0,
18003296,Sat,04/21/2018,833,SHERMAN AV,,0,0,
18003255,Fri,04/20/2018,545,PRARIE AV,,0,0,
18003285,Fri,04/20/2018,2103,GREENBAY ROAD,,0,0,
18003277,Fri,04/20/2018,1845,UNKNOWN,,0,0,
18003274,Fri,04/20/2018,1739,CHURCH ST,,0,0,
18003271,Fri,04/20/2018,1701,SHERMAN AVE,,0,0,
18003269,Fri,04/20/2018,1631,GROVE ST,,0,0,
18003258,Fri,04/20/2018,1044,DAVIS,,0,0,
18003253,Fri,04/20/2018,827,GREENBAY RD,,0,0,
18003250,Fri,04/20/2018,735,COLFAX ST,,0,0,
18003236,Thu,04/19/2018,842,DEMPSTER,,0,0,
18003220,Thu,04/19/2018,750,CENTRAL ST,,0,0,
18003228,Thu,04/19/2018,714,EMERSON ST,,0,0,
18003232,Thu,04/19/2018,1636,DODGE AV,,0,0,
18003233,Thu,04/19/2018,1802,WASHINGTON ST,,0,0,
18003190,Wed,04/18/2018,704,ELMWOOD AV,,0,0,
18003216,Wed,04/18/2018,2222,RIDGE AV,,0,0,76
18003208,Wed,04/18/2018,1705,EMERSON ST,,0,0,
18003205,Wed,04/18/2018,1544,MCDANIEL AV,,0,0,
18003199,Wed,04/18/2018,1217,ASBURY AV,,0,0,
18003170,Tue,04/17/2018,1150,MAPLE AV,,0,0,
18003169,Tue,04/17/2018,1113,MAIN ST,,0,0,
18003185,Tue,04/17/2018,2124,ASBURY AV,,0,0,
18003183,Tue,04/17/2018,2059,DEMPSTER,,0,0,
18003176,Tue,04/17/2018,1614,HOWARD ST,,0,0,78
18003175,Tue,04/17/2018,1600,DODGE,N,0,0,
18003172,Tue,04/17/2018,1451,GREEN BAY RD,,0,0,
18003166,Mon,04/16/2018,1900,KEDZIE ST,,0,0,
18003156,Mon,04/16/2018,1946,SHERIDAN RD,,0,0,
18003153,Mon,04/16/2018,1635,HOWARD,,0,0,
18003149,Mon,04/16/2018,550,CHURCH,,0,0,
18003146,Mon,04/16/2018,1255,SHERMAN AVE,,0,0,
18003144,Mon,04/16/2018,1105,RIDGE AV,,0,0,
18003143,Mon,04/16/2018,1233,RIDGE,,0,0,
18003139,Mon,04/16/2018,955,RIDGE AV,S,0,0,
18003135,Mon,04/16/2018,722,LAKE ST,,0,0,
18003129,Sun,04/15/2018,1938,DEMPSTER ST,,0,0,
18003131,Sun,04/15/2018,2223,CRAWFORD AVE,,0,0,
18003104,Sat,04/14/2018,1851,DEMPSTER ST,,0,0,
18003108,Sat,04/14/2018,2217,GREEN BAY RD / MCCORMICK,,0,0,
18003100,Sat,04/14/2018,1650,KEENEY ST,,0,0,
18003099,Sat,04/14/2018,1524,OAKTON ST,,0,0,
18003092,Sat,04/14/2018,1147,OAKTON ST,W,0,0,
18003091,Sat,04/14/2018,1114,DEMPSTER ST,,0,0,
18003088,Sat,04/14/2018,938,CHICAGO AV,,0,0,
18003084,Sat,04/14/2018,330,CHICAGO,,0,0,
18003103,Sat,04/14/2018,1816,HINMAN AV,,0,0,
18003060,Fri,04/13/2018,1300,MAPLE,N,0,0,
18003048,Fri,04/13/2018,909,DODGE AV,,0,0,
18003075,Fri,04/13/2018,1904,CRAWFORD,,0,0,
18003071,Fri,04/13/2018,1700,SIMPSON,,0,0,
18003069,Fri,04/13/2018,1734,KEDZIE ST,,0,0,
18003068,Fri,04/13/2018,1703,DODGE,,0,0,
18003062,Fri,04/13/2018,1449,MILBURN,,0,0,
18003054,Fri,04/13/2018,1119,GREEN BAY RD,,0,0,
18003076,Fri,04/13/2018,1940,CHURCH ST,,0,0,
18003037,Thu,04/12/2018,2229,SHERMAN,,0,0,
18003018,Thu,04/12/2018,1302,CENTRAL ST,,0,0,
18003013,Thu,04/12/2018,816,DEMPSTER ST,,0,0,
18003017,Thu,04/12/2018,1131,DEMPSTER,,0,0,
18003026,Thu,04/12/2018,1702,MAPLE,,0,0,
18003029,Thu,04/12/2018,1746,CHURCH ST,,0,0,
18002982,Wed,04/11/2018,1216,DEMPSTER,,0,0,
18002978,Wed,04/11/2018,854,CHURCH ST,,0,0,
18002979,Wed,04/11/2018,907,MAPLE,,0,0,
18002981,Wed,04/11/2018,1154,HOWARD ST,,0,0,
18003456,Wed,04/11/2018,1100,CENTRAL ST,,0,0,
18002992,Wed,04/11/2018,1619,RIDGE,,0,0,
18002995,Wed,04/11/2018,1755,EMERSON ST,,0,0,77
18002988,Wed,04/11/2018,1422,GROVE ST,,0,0,73
18002948,Tue,04/10/2018,733,FOREST,,0,0,
18002953,Tue,04/10/2018,950,OAKTON ST,,0,0,
18002950,Tue,04/10/2018,815,MAIN,,0,0,
18002955,Tue,04/10/2018,1258,LINCOLN ST,,0,0,
18002930,Mon,04/09/2018,1743,ASBURY AV,,0,0,77
18003032,Mon,04/09/2018,1549,OAKTON,,0,0,
18002919,Mon,04/09/2018,1239,MCDANIEL AV,,0,0,
18002916,Mon,04/09/2018,901,EMERSON ST,,0,0,
18002896,Sun,04/08/2018,1121,CENTRAL ST,,0,0,
18002904,Sun,04/08/2018,1600,CHICAGO AV,,0,0,73
18002886,Sat,04/07/2018,2245,GREENWOOD ST,,0,0,
18002879,Sat,04/07/2018,1654,EMERSON ST,,0,0,
18002877,Sat,04/07/2018,1528,OAKTON ST,,0,0,
18002875,Sat,04/07/2018,1358,DEMPSTER ST,,0,0,
18002851,Fri,04/06/2018,1707,GROVE ST,,0,0,
18002799,Thu,04/05/2018,823,AUSTIN ST,,0,0,
18002806,Thu,04/05/2018,1305,MCDANIEL,,0,0,
18002817,Thu,04/05/2018,1649,DODGE,,0,0,
18002821,Thu,04/05/2018,1645,GROVE,,0,0,
18002831,Thu,04/05/2018,1730,DODGE,,0,0,
18002797,Thu,04/05/2018,732,LINCOLN ST,,0,0,
18002773,Wed,04/04/2018,807,DODGE,,0,0,
18002774,Wed,04/04/2018,841,RIDGE AV,,0,0,
18002772,Wed,04/04/2018,744,GREENWOOD ST,,0,0,
18002749,Tue,04/03/2018,920,HULL TER,W,0,0,
18002734,Mon,04/02/2018,1706,DEMPSTER,,0,0,
18002724,Mon,04/02/2018,1446,MAIN,,0,0,
18002959,Mon,04/02/2018,800,CHURCH ST,E,0,0,77
18002729,Mon,04/02/2018,1545,GREEN BAY,,0,0,
18002704,Sun,04/01/2018,1130,ASHLAND AV,,0,0,
18002695,Sun,04/01/2018,115,EMERSON,,0,0,
18002664,Sat,03/31/2018,1032,DAVIS ST,W,0,0,
18004202,Sat,03/31/2018,1800,MAPLE,,0,0,
18002679,Sat,03/31/2018,1701,MAPLE AV,,0,0,
18002668,Sat,03/31/2018,1143,RIDGE AV,,0,0,
18002667,Sat,03/31/2018,1130,SHERMAN AV,,0,0,
18002689,Sat,03/31/2018,2054,EMERSON ST,,0,0,
18002680,Sat,03/31/2018,1735,CHICAGO,,0,0,
18002642,Fri,03/30/2018,1213,DODGE AV,,0,0,
18002648,Fri,03/30/2018,1555,WASHINGTON ST,W,0,0,
18002657,Fri,03/30/2018,2313,FLORENCE,,0,0,
18002617,Thu,03/29/2018,1152,DOBSON AV,,0,0,
18002625,Thu,03/29/2018,1618,SIMPSON,W,0,0,
18002612,Thu,03/29/2018,215,DAVIS STREET,E,0,0,
18002628,Thu,03/29/2018,1733,SHERMAN AV,,0,0,
18002615,Thu,03/29/2018,1152,CHICAGO AV,,0,0,
18002592,Wed,03/28/2018,1408,CHURCH ST,,0,0,
18002596,Wed,03/28/2018,1539,CENTRAL ST,,0,0,
18002595,Wed,03/28/2018,1430,GREEN BAY RD,,0,0,
18002547,Wed,03/28/2018,204,SIMPSON ST,,0,0,
18002528,Tue,03/27/2018,1433,CRAWFORD AV,,0,0,
18002524,Tue,03/27/2018,1307,DEMPSTER ST,E,0,0,
18002521,Tue,03/27/2018,1057,MULFORD ST,E,0,0,
18002539,Tue,03/27/2018,1849,CHURCH,,0,0,
18002505,Mon,03/26/2018,1649,MCCORMICK,,0,0,
18002513,Mon,03/26/2018,2126,DEWEY,,0,0,
18002497,Mon,03/26/2018,209,FOREST AVE,,0,0,
18002487,Sun,03/25/2018,1339,HOWARD ST,W,0,0,
18002466,Sat,03/24/2018,1715,CHURCH ST,,0,0,
18002458,Sat,03/24/2018,1420,DODGE AV,,0,0,
18002462,Sat,03/24/2018,1433,PITNER AV,,0,0,
18002412,Fri,03/23/2018,1030,HAVEN STREET,,0,0,
18002432,Fri,03/23/2018,1600,SHERMAN AV,S,0,0,
18002378,Thu,03/22/2018,817,GREENWOOD ST,,0,0,
18002397,Thu,03/22/2018,1610,RIDGE AV,,0,0,
18002351,Wed,03/21/2018,828,ASHLAND AV,N,0,0,
18002369,Wed,03/21/2018,1743,ASBURY,,0,0,
18002366,Wed,03/21/2018,1701,LAKE,,0,0,
18002364,Wed,03/21/2018,1637,MCCORMICK BL,,0,0,
18002362,Wed,03/21/2018,1545,CHICAGO,S,0,0,
18002324,Tue,03/20/2018,948,OAKTON ST,E,0,0,
18002322,Tue,03/20/2018,827,NOYES ST,,0,0,
18002336,Tue,03/20/2018,1400,RIDGE,,0,0,
18002278,Sun,03/18/2018,1842,DARROW AV,,0,0,74
18002235,Sat,03/17/2018,1158,MAIN ST,,0,0,
18002344,Sat,03/17/2018,1440,CENTRAL,,0,0,
18002276,Sat,03/17/2018,1400,CHICAGO,,0,0,
18002246,Sat,03/17/2018,1843,DEMPSTER ST,,0,0,
18002200,Fri,03/16/2018,1054,EMERSON ST,E,0,0,
18002160,Thu,03/15/2018,754,RIDGE,,0,0,
18002182,Thu,03/15/2018,1655,EMERSON ST,E,0,0,
18002163,Thu,03/15/2018,1008,HINMAN,,0,0,
18002147,Wed,03/14/2018,2111,SHERMAN AV,,0,0,
18002143,Wed,03/14/2018,1745,DAVIS,W,0,0,
18002116,Tue,03/13/2018,1539,MAPLE AV,,0,0,
18002121,Tue,03/13/2018,1650,GREEN BAY RD,,0,0,
18002118,Tue,03/13/2018,1625,SHERIDAN RD,,0,0,
18002107,Tue,03/13/2018,1205,SHERIDAN RD,,0,0,
18002122,Tue,03/13/2018,1930,HOWARD,,0,0,
18002091,Mon,03/12/2018,2032,MONROE ST,,0,0,
18002081,Mon,03/12/2018,1538,CHURCH ST,,0,0,
18002082,Mon,03/12/2018,1637,DARROW AV,,0,0,
18002054,Sun,03/11/2018,1703,DEMPSTER ST,,0,0,
18002061,Sun,03/11/2018,1930,OAKTON ST,W,0,0,
18002060,Sun,03/11/2018,1845,RIDGE AV,,0,0,
18002039,Sun,03/11/2018,1003,HOWARD ST,W,0,0,
18002017,Sat,03/10/2018,1018,CRAWFORD AV,,0,0,
18002032,Sat,03/10/2018,2211,MAPLE AV,,0,0,
18002025,Sat,03/10/2018,1437,DODGE,,0,0,
18002021,Sat,03/10/2018,1219,CHURCH ST,,0,0,
18002040,Sat,03/10/2018,1500,KEENEY ST,W,0,0,
18001993,Fri,03/09/2018,1508,MAPLE,,0,0,
18001999,Fri,03/09/2018,1723,CHICAGO,,0,0,
18002009,Fri,03/09/2018,2011,BRUMMEL ST,,0,0,
18001964,Thu,03/08/2018,1124,DEMPSTER ST,,0,0,
18001978,Thu,03/08/2018,2235,OTTO LN,,0,0,
18001972,Thu,03/08/2018,1530,DAVIS ST,,0,0,
18001968,Thu,03/08/2018,1438,EMERSON,,0,0,
18001966,Thu,03/08/2018,1323,MAIN ST,,0,0,
18001945,Wed,03/07/2018,1632,CHICAGO,,0,0,
18001941,Wed,03/07/2018,1507,DEMPSTER ST,,0,0,
18001928,Wed,03/07/2018,824,RIDGE AV,,0,0,
18001947,Wed,03/07/2018,1859,DEMPSTER ST,,0,0,
18001891,Tue,03/06/2018,822,CHURCH ST,,0,0,
18001916,Tue,03/06/2018,1731,CHURCH ST,E,0,0,
18001872,Mon,03/05/2018,1059,DODGE AV,,0,0,
18001855,Sun,03/04/2018,1805,DEMPSTER,,0,0,
18001830,Sat,03/03/2018,1827,DAVIS ST,E,0,0,
18001820,Sat,03/03/2018,1120,ASHLAND AV,,0,0,
18001849,Sat,03/03/2018,0,PAYNE ST,W,0,0,
18001839,Sat,03/03/2018,2122,ORRINGTON AV,,0,0,
18001838,Sat,03/03/2018,2022,HOWARD ST,,0,0,
18001824,Sat,03/03/2018,1410,MAIN,,0,0,
18001779,Fri,03/02/2018,912,RIDGE AV,,0,0,
18001802,Fri,03/02/2018,1902,DARROW AV,,0,0,
18001800,Fri,03/02/2018,1816,BRIDGE ST,,0,0,
18001798,Fri,03/02/2018,1746,DODGE AV,,0,0,
18001786,Fri,03/02/2018,1036,DARROW AV,N,0,0,
18001781,Fri,03/02/2018,731,FOSTER,,0,0,
18001775,Fri,03/02/2018,707,HINMAN AV,,0,0,
18001754,Thu,03/01/2018,1107,WASHINGTON ST,W,0,0,
18001747,Thu,03/01/2018,800,ELGIN,,0,0,
18001744,Thu,03/01/2018,819,LAKE ST,,0,0,
18001764,Thu,03/01/2018,1603,RIDGE AV,,115968638,196291650,76
18001758,Wed,02/28/2018,2300,DARROW,,0,0,
18001732,Wed,02/28/2018,1731,DEMPSTER ST,,0,0,
18001735,Wed,02/28/2018,1745,SOUTH ALLEY OF CENTRAL,,0,0,
18001729,Wed,02/28/2018,1617,DEMPSTER ST,,0,0,
18001719,Wed,02/28/2018,1021,ELMWOOD,,0,0,
18001715,Wed,02/28/2018,835,MCCORMICK,S,0,0,
18001701,Tue,02/27/2018,1635,DAVIS ST,,0,0,
18001686,Tue,02/27/2018,530,GOLF,,0,0,
18001691,Tue,02/27/2018,830,CUSTER,,0,0,
18001694,Tue,02/27/2018,1322,FOREST AV,,0,0,
18001704,Tue,02/27/2018,1759,SHERMAN AV,N,0,0,
18001670,Mon,02/26/2018,1645,OAKTON ST,,0,0,
18001640,Sun,02/25/2018,1140,LINCOLN ST,,0,0,
18001641,Sun,02/25/2018,1230,FOREST,,0,0,
18001636,Sun,02/25/2018,1045,LAKE,,0,0,
18001588,Sat,02/24/2018,645,ASBURY AV,,0,0,
18001605,Sat,02/24/2018,1419,MAIN,,0,0,
18001607,Sat,02/24/2018,1415,GREEN BAY,,0,0,
18001623,Sat,02/24/2018,2030,HOWARD ST,,0,0,
18001617,Sat,02/24/2018,1846,DAVIS,,0,0,
18001614,Sat,02/24/2018,1730,RIDGE AV,,0,0,
18001567,Fri,02/23/2018,1137,SHERMAN AV,,0,0,
18001570,Fri,02/23/2018,1300,SHERIDAN,,0,0,
18001576,Fri,02/23/2018,1751,RIDGE AV,,0,0,
18001573,Fri,02/23/2018,1632,OAKTON ST,W,0,0,
18001564,Fri,02/23/2018,928,GROVE ST,,0,0,
18001560,Fri,02/23/2018,146,MULFORD ST,,0,0,
18001557,Thu,02/22/2018,1400,HOWARD,,0,0,
18001611,Thu,02/22/2018,1400,GREENWOOD ST,,0,0,
18001538,Thu,02/22/2018,1546,HOWARD ST,E,0,0,
18001541,Thu,02/22/2018,1701,DARROW,N,0,0,
18001504,Wed,02/21/2018,1821,MAIN,,0,0,
18001503,Wed,02/21/2018,1800,GREEN BAY RD,NW,0,0,
18001480,Tue,02/20/2018,1829,HINMAN AV,,0,0,
18001473,Tue,02/20/2018,1602,HOWARD,,0,0,
18001472,Tue,02/20/2018,1606,ASBURY AV,,0,0,
18001481,Tue,02/20/2018,1847,ORRINGTON,,0,0,
18001436,Mon,02/19/2018,1654,CHURCH ST,,0,0,
18001428,Mon,02/19/2018,1049,2609 NOYES ST,E,0,0,
18001440,Mon,02/19/2018,1811,GREENLEAF ST,,0,0,
18001431,Mon,02/19/2018,1438,EMERSON ST,,0,0,
18001399,Sun,02/18/2018,725,MULFORD ST,,0,0,
18001412,Sun,02/18/2018,1823,CLARK ST,,0,0,
18001403,Sun,02/18/2018,1333,DAVIS,,0,0,
18001398,Sun,02/18/2018,357,RIDGE AV,,0,0,
18001386,Sat,02/17/2018,1015,GREY,,0,0,
18001377,Sat,02/17/2018,1005,HOWARD ST,E,0,0,
18001388,Sat,02/17/2018,1717,MAIN,,0,0,
18001361,Fri,02/16/2018,1818,DEMPSTER ST,,0,0,
18001338,Fri,02/16/2018,157,CHICAGO,,0,0,
18001344,Fri,02/16/2018,950,SHERIDAN RD,E,0,0,
18001371,Fri,02/16/2018,2226,2400 EMERSON ST,,0,0,77
18001358,Fri,02/16/2018,1733,RIDGE AV,E,0,0,
18001325,Thu,02/15/2018,1606,GREEN BAY,,0,0,
18001327,Thu,02/15/2018,1619,HOWARD,,0,0,
18001329,Thu,02/15/2018,1725,LEON,S,0,0,
18001309,Thu,02/15/2018,943,DAVIS ST,E,0,0,
18001305,Thu,02/15/2018,827,DODGE AV,,0,0,
18001304,Thu,02/15/2018,746,FOSTER ST,,0,0,
18001277,Wed,02/14/2018,1605,CENTRAL ST,,0,0,75
18001276,Wed,02/14/2018,815,HOWARD,,0,0,
18001270,Wed,02/14/2018,1233,WASHINGTON ST,,0,0,
18001259,Wed,02/14/2018,931,OAKTON,,0,0,
18001257,Wed,02/14/2018,829,WESLEY,,0,0,
18001287,Wed,02/14/2018,1816,SHERMAN AV,,0,0,
18001285,Wed,02/14/2018,1837,RIDGE AV,,0,0,
18001283,Wed,02/14/2018,1757,GREENLEAF,,0,0,
18001279,Wed,02/14/2018,1622,SHERMAN,,0,0,
18001239,Tue,02/13/2018,1548,DEMPSTER ST,,0,0,73
18001234,Tue,02/13/2018,1303,CRAWFORD AV,,0,0,
18001229,Tue,02/13/2018,1020,PAYNE,,0,0,
18001228,Tue,02/13/2018,822,EMERSON,,0,0,
18001223,Tue,02/13/2018,353,RIDGE AV,,0,0,
18001244,Tue,02/13/2018,1727,LINCOLN ST,,0,0,75
18001240,Tue,02/13/2018,1645,MAIN ST,,0,0,
18001238,Tue,02/13/2018,1548,ELMWOOD,,0,0,
18001261,Mon,02/12/2018,1130,GROVE ST,W,0,0,
18001216,Mon,02/12/2018,2051,CRAWFORD,,0,0,
18001215,Mon,02/12/2018,2011,HARRISON,,0,0,
18001199,Mon,02/12/2018,919,GREY AV,,0,0,
18001217,Mon,02/12/2018,2137,RIDGE AV,,0,0,
18001170,Sun,02/11/2018,949,CALLAN AVE,,0,0,
18001173,Sun,02/11/2018,1056,SOUTH BL,,0,0,
18001168,Sun,02/11/2018,943,PIONEER RD,,0,0,
18001175,Sun,02/11/2018,1200,OAKTON ST,,0,0,
18001198,Sun,02/11/2018,1745,ASBURY,,0,0,
18001187,Sun,02/11/2018,1919,DEMPSTER,,0,0,
18001185,Sun,02/11/2018,1758,NOYES ST,,0,0,
18001181,Sun,02/11/2018,1602,SHERMAN,,0,0,
18001180,Sun,02/11/2018,1437,EMERSON ST,,0,0,
18001151,Sat,02/10/2018,1613,CHICAGO,,0,0,
18001146,Sat,02/10/2018,1044,CLEVELAND ST,,0,0,
18001143,Sat,02/10/2018,754,OAKTON ST,,0,0,
18001133,Fri,02/09/2018,1645,GREY AV,,0,0,74
18001091,Thu,02/08/2018,718,CHICAGO AV,N,0,0,
18001119,Thu,02/08/2018,2130,MAIN,,0,0,
18001116,Thu,02/08/2018,2050,MONROE,,0,0,
18001110,Thu,02/08/2018,1823,DEMPSTER ST,,0,0,74
18001109,Thu,02/08/2018,1810,RIDGE,,0,0,
18001108,Thu,02/08/2018,1744,CHICAGO AV,,0,0,
18001107,Thu,02/08/2018,1728,RIDGE AV,,0,0,
18001105,Thu,02/08/2018,1720,DODGE AVENUE,,0,0,
18001104,Thu,02/08/2018,1443,MCDANIEL,,0,0,
18001100,Thu,02/08/2018,1235,ASBURY,N,0,0,
18001099,Thu,02/08/2018,1227,CENTRAL ST,,0,0,
18001097,Thu,02/08/2018,1146,RIDGE AV,,0,0,
18001095,Thu,02/08/2018,1037,DARROW,,0,0,
18001094,Thu,02/08/2018,921,DAVIS ST,,0,0,
18001092,Thu,02/08/2018,805,CHICAGO AV,,0,0,
18001089,Thu,02/08/2018,604,SOUTH BL,,0,0,
18001076,Wed,02/07/2018,1623,CRAWFORD AV,,0,0,75
18001067,Wed,02/07/2018,801,LEE ST,,0,0,
18001065,Wed,02/07/2018,816,1224 DEMPSTER ST,,0,0,
18001080,Wed,02/07/2018,1851,SOUTH BL,,0,0,
18001075,Wed,02/07/2018,1614,CHICAGO,,0,0,
18001044,Tue,02/06/2018,1332,FOREST,,0,0,
18001033,Tue,02/06/2018,700,FOSTER ST,,0,0,
18001034,Tue,02/06/2018,752,SHERIDAN RD,,0,0,
18001045,Tue,02/06/2018,1201,CHURCH,,0,0,
18001039,Tue,02/06/2018,1126,MAIN ST,,0,0,
18001023,Mon,02/05/2018,1402,SHERIDAN RD,,0,0,
18001028,Mon,02/05/2018,2107,EMERSON ST,,0,0,
18001020,Mon,02/05/2018,1122,DEMPSTER ST,,0,0,
18001015,Mon,02/05/2018,853,DAVIS ST,E,0,0,
18001016,Sun,02/04/2018,1600,HOWARD ST,,0,0,
18001001,Sun,02/04/2018,1121,MADISON ST,,0,0,
18000988,Sat,02/03/2018,2221,SHERMAN AV,,0,0,
18000987,Sat,02/03/2018,2147,CHICAGO AV,,0,0,76
18001070,Sat,02/03/2018,840,OAKTON,,0,0,
18000963,Fri,02/02/2018,1631,FOSTER,,0,0,
18000962,Fri,02/02/2018,1455,RIDGE AV,,0,0,72
18000945,Fri,02/02/2018,805,DEMPSTER ST,W,0,0,
18000954,Fri,02/02/2018,1214,HOWARD,,0,0,
18000946,Fri,02/02/2018,913,GOLF ROAD,,0,0,
18000957,Fri,02/02/2018,1313,RIDGE AV,,0,0,
18000947,Fri,02/02/2018,908,CENTRAL ST,,0,0,
18000966,Fri,02/02/2018,1957,FOSTER ST,,0,0,76
18000965,Fri,02/02/2018,1833,DAVIS,,0,0,
18000931,Thu,02/01/2018,1544,GREENLEAF ST,,0,0,74
18000917,Thu,02/01/2018,1113,SIMPSON ST,,0,0,
18000910,Thu,02/01/2018,848,EMERSON ST,,0,0,
18000907,Thu,02/01/2018,759,ASBURY,,0,0,
18000911,Thu,02/01/2018,842,BRUMMEL,,0,0,
18000938,Thu,02/01/2018,1844,DAVIS,,0,0,
18000936,Thu,02/01/2018,1802,CENTRAL,,0,0,
18000919,Thu,02/01/2018,1254,HOWARD,,0,0,
18000898,Wed,01/31/2018,1742,GREEN BAY RD,,0,0,
18000956,Wed,01/31/2018,1700,JUDSON AV,,0,0,
18000893,Wed,01/31/2018,1648,DAVIS ST,,0,0,
18000891,Wed,01/31/2018,1015,OAK AV,N,0,0,
18000882,Tue,01/30/2018,700,RIDGE AV,,0,0,
18000865,Tue,01/30/2018,1552,CHURCH ST,,0,0,
18000870,Tue,01/30/2018,1718,MAIN ST,,0,0,
18000839,Mon,01/29/2018,1543,DEMPSTER,,0,0,
18000826,Mon,01/29/2018,952,EMERSON ST,,0,0,
18000827,Mon,01/29/2018,1040,RIDGE AV,N,0,0,
18000836,Mon,01/29/2018,630,LAKE,,0,0,
18000834,Mon,01/29/2018,1352,ELGIN RD,,0,0,
18000857,Sun,01/28/2018,1200,FOWLER,,0,0,
18000813,Sun,01/28/2018,1630,MAPLE,,0,0,
18000807,Sun,01/28/2018,1419,CHURCH,,0,0,
18000806,Sun,01/28/2018,1429,MULFORD,,0,0,
18000805,Sun,01/28/2018,1351,EMERSON ST,,0,0,
18000817,Sun,01/28/2018,2258,DEMPSTER,,0,0,
18000771,Sat,01/27/2018,1252,DAVIS ST,,0,0,
18000758,Sat,01/27/2018,1044,CHICAGO AVENUE,,0,0,
18000950,Sat,01/27/2018,1100,CHURCH ST,,0,0,
18000756,Sat,01/27/2018,901,LAKE ST,,0,0,
18000832,Sat,01/27/2018,1805,CHURCH ST,,0,0,
18000788,Sat,01/27/2018,2055,SOUTH BL,,0,0,
18000775,Sat,01/27/2018,1300,HOWARD,,0,0,
18000774,Sat,01/27/2018,1609,DEMPSTER ST,,0,0,
18000759,Sat,01/27/2018,1037,SHERMAN AV,,0,0,
18000724,Fri,01/26/2018,1033,FOREST,,0,0,
18000731,Fri,01/26/2018,1250,LAKE ST,,0,0,
18000742,Fri,01/26/2018,1844,GROVE ST,,0,0,
18001437,Fri,01/26/2018,1645,MAIN ST,N,0,0,
18000686,Thu,01/25/2018,1016,COWPER AV,,0,0,
18000706,Thu,01/25/2018,1907,DEMPSTER ST,,0,0,
18000705,Thu,01/25/2018,1815,MONROE,,0,0,
18000704,Thu,01/25/2018,1824,CENTRAL,,0,0,
18000700,Thu,01/25/2018,1732,SHERIDAN RD,,0,0,
18000699,Thu,01/25/2018,1645,WESLEY,N,0,0,
18000692,Thu,01/25/2018,1422,LINCOLN ST,,0,0,
18000691,Thu,01/25/2018,1352,FOSTER,,0,0,
18000682,Thu,01/25/2018,953,MAIN STREET,,0,0,
18000680,Thu,01/25/2018,924,EMERSON,,0,0,
18000675,Thu,01/25/2018,634,RIDGE AV,,0,0,
18000645,Wed,01/24/2018,850,COLFAX,,0,0,
18000644,Wed,01/24/2018,757,ASBURY AV,,0,0,
18000661,Wed,01/24/2018,1625,FOSTER,,0,0,
18000657,Wed,01/24/2018,900,SHERMAN,,0,0,
